Name,Rating,Date,Review,Sentiment,Processed_Review
Andry Andry,4,4 tahun lalu di,Kamar oke. Kamar mandi oke. Mushola oke (tapi gak ada mukena & tmpt wudhu perempuan). Sarapan oke. Akses dekat Malioboro dan tugu tinggal jalan kaki. Parkir lmyn terbatas.,1,kamar oke kamar mandi oke mushola oke gak mukena tmpt wudhu perempuan sarap oke akses malioboro tugu tinggal jalan kaki parkir lmyn batas
Yulianto Nugroho,4,3 tahun lalu di,"Hotel yang sangat dekat dengan Tugu Jogja, jalan kaki hanya 5 menit, untuk ke Stasiun Tugu pintu Timur perlu waktu 5-10 menit naik kendaraan roda 4.
Harga terjangkau dengan fasilitas yang lumayan.",1,hotel tugu jogja jalan kaki 5 menit stasiun tugu pintu timur 510 menit kendara roda 4 harga jangkau fasilitas lumayan
R Pujo Waskito,4,3 tahun lalu di,"Tempat strategis dekat malioboro, harga terjangkau. untuk kenyamanan room lebih ditingkatkan ( AC meskipun nyala masih terasa panas ).",1,strategis malioboro harga jangkau nyaman room tingkat ac nyala panas
Nikko Kristiana Paramita,2,5 tahun lalu di,"Sy menginap disini tgl 26-28 april 2019 kamar terlalu bising ,aktifitas di kamar sebelah terdengar jelas dari dalam kamr kami, tdk kedap sama sekali ,cek in tdk bs tepat waktu, baru bs msk kmr jam 15.00",-1,sy inap tgl 2628 april 2019 kamar bising aktifitas kamar belah dengar kamr tdk kedap cek in tdk bs bs msk kmr jam 1500
Hendro Prabowo,4,3 tahun lalu di,"Harganya terjangkau, kamarnya enak, pelayanan ramah, saran aja mungkin bantal bisa diganti yg lebih empuk atau tipis",1,harga jangkau kamar enak layan ramah saran aja bantal ganti yg empuk tipis
Dimas Parjo,4,2 tahun lalu di,"-Pelayanan baik.
-Tempat tidur agak mendelep kedalam gak sih?
-Kondisi kebersihan baik. â¦",1,layan tidur mendelep dalam gak sih kondisi bersih 
Lufti Prasasti,3,2 tahun lalu di,"Pertamakalinya dpt pengalaman kurang enak, sprei penuh bercak, toilet kotor dan bau. Dibandingkan citradream bandung, yg disini kurang bersih",-1,pertamakalinya dpt alam enak sprei penuh bercak toilet kotor bau banding citradream bandung yg bersih
Helmy Rizal,4,5 tahun lalu di,"Tempat nyaman buat menginap liburan keluarga anda bila ke jogjakarta cuman buat parkir bus tidak ada, dekat tugu Yogyakarta,karayawannya ramah, kamar cukup bagus cuman kurang besar, kamar mandi cukup bagus.",1,nyaman inap libur keluarga jogjakarta cuman parkir bus tugu yogyakartakarayawannya ramah kamar bagus cuman kamar mandi bagus
Dindin MK,4,2 tahun lalu di,"Fasilitas cukup lah, gak da komplain. Pelayanan juga sama bagus. Posisi strategis, deket ke Tugu Yogyakarta, jalan kaki juga gak bikin cape.",1,fasilitas gak da komplain layan bagus posisi strategis deket tugu yogyakarta jalan kaki gak bikin cape
Dedi Ardani,2,setahun lalu di,"Pelayanan kurang bagus, parkir sempit, handuk kurang bersih, overall bad",-1,layan bagus parkir sempit handuk bersih overall bad
Imam NK,4,4 tahun lalu di,"hotel yg asik n strategis.. Staff pelayanan yg ramah, kamar bersih, wangi, n tempat tidurnya empuk.. Menu sarapan pagi cukup variatif, buat rasa 7/10 lah ya, cukup enak kok.. â¦",1,hotel yg asik n strategis staff layan yg ramah kamar bersih wangi n tidur empuk menu sarap pagi variatif 710 ya enak 
rahadiyandt,5,4 tahun lalu di,"Citradream jogja berada Di jalan sangaji sangat dekat dengan monumen tugu. Untuk mencaoai jalan malioboro memerlukan 14menit berjalan kaki. Staff hotel sangat ramah,kamar bersih,airpanas lancar,sarapan memuaskan dikelasnya. Sangat direkomendasikan",1,citradream jogja jalan sangaji monumen tugu mencaoai jalan malioboro 14menit jalan kaki staff hotel ramahkamar bersihairpanas lancarsarapan muas kelas rekomendasi
Richard Kawilarang,4,4 tahun lalu di,Hotel yg sangat strategis dekat dengan pusat kota Jogja seperti Malioboro dan Tugu Jogja.. Di depan hotel sangat banyak jual makanan khas Jogja.. â¦,1,hotel yg strategis pusat kota jogja malioboro tugu jogja hotel jual makan khas jogja 
Severus Snape,2,5 tahun lalu di,"Kapasitas kamr 2 orng tp perngkt toilettries nya cma 1, sendal dikasih 1, sabun g ada. Untung bawa perngkat mandi sendiri.",-1,kapasitas kamr 2 orng tp perngkt toilettries nya cma 1 sendal kasih 1 sabun g untung bawa perngkat mandi
Sekar Arum,5,4 tahun lalu di,"COCOK BANGET BUAT FAREWELL PARTY! Tempatnya nyaman, makanannya enak banget, pelayanannya puas banget, masnya ramah dan cepat hafal nama orang hehehhe terharu. Terus yg penting adalah, harga pas di kantong. Hotelnya juga bersih, arsitekturnya bagus, mantaplah pokoknya :))",1,cocok banget farewell party tempat nyaman makan enak banget layan puas banget mas ramah cepat hafal nama orang hehehhe haru yg harga pas kantong hotel bersih arsitektur bagus mantap pokok
Ali ASSSEGAF,5,2 tahun lalu di,"Untuk kelas hotel bintang 2....
Luar biasa....
Nyaman, kebersihan terjaga, dan yang terpenting AC dingin
Harga murah dan kenyamanan yg luar biasa....",1,kelas hotel bintang 2 nyaman bersih jaga penting ac dingin harga murah nyaman yg
Fitra Budi Witanto,3,2 tahun lalu di,"ga sesuai harga....dpt makan nasi kotak...ga ada susu, kopi, cereal, buah, salad....haduh...",-1,ga sesuai hargadpt makan nasi kotakga susu kopi cereal buah saladhaduh
Tiyas grai,5,setahun lalu di,Dekat tugu jogja menginap bareng2 sama temen asyik gak jauh dari malioboro tinggal jalan,1,tugu jogja inap bareng2 temen asyik gak malioboro tinggal jalan
Sabrina Luthfa,5,4 tahun lalu di,menyenangkan bisa menginap saat acara di jogja ini bersama citradream. untuk resepsionis juga ramah. dapat kamar tidak ada keluhan. oke. mudah akses ke malioboronya. makasih ya,1,senang inap acara jogja citradream resepsionis ramah kamar keluh oke mudah akses malioboronya makasih ya
Tegar Mandiri,3,5 tahun lalu di,Tempatnya lumayan  (bersih dan nyaman )dengan harga budget stafnya ramah tapi agak kurang cakap waktu saya stay lokasi strategis dekat mana saja apalagi tugu Jogja dan sekitarnya,-1,tempat lumayan bersih nyaman harga budget staf ramah cakap stay lokasi strategis tugu jogja
Dewi M,5,2 tahun lalu di,"Staff ramah, menu sarapan oke dgn hrga yg terjangkau. Hotel bersih. Recomend sekali ð¯ â¦",1,staff ramah menu sarap oke dgn hrga yg jangkau hotel bersih recomend  
bob arun,4,5 bulan lalu di,Hotel bersih dan nyaman.,1,hotel bersih nyaman
Harpin Lee,4,4 tahun lalu di,"Sudah pernah menginap di citradream Semarang, pas mau stay overnight dan menemukan di aplikasi booking langsung karena SDH tahu standarnya. Booking aplikasi LBH murah daripada Book ke hotel, bedanya lewat aplikasi TDK dpt breakfast aja.",1,inap citradream semarang pas stay overnight temu aplikasi booking langsung sdh standar booking aplikasi lbh murah book hotel beda aplikasi tdk dpt breakfast aja
Miftah Ibrahim_Med,4,3 tahun lalu di,"Hotelnya bagus nyaman, harga murah. Menyediakan paket sarapan. Parkir motor mobil ada, tidak ada kolam renang ya",1,hotel bagus nyaman harga murah sedia paket sarap parkir motor mobil kolam renang ya
Aria Dharma,5,4 tahun lalu di,"Cukup nyaman dan pelayanan cukup baik. Kebetulan waktu itu dapat kamar dengan view yang cukup menarik, jadi tidak terlalu bosan di dalam kamar hotel.",1,nyaman layan kamar view tarik bosan kamar hotel
Nona,5,7 bulan lalu di,"Hotel deket dengan Tugu Jogja, akses jalan sangat mudah",1,hotel deket tugu jogja akses jalan mudah
Sri Rahayu F,4,5 tahun lalu di,"Lokasinya strategis dekat ke tugu dan stasiun. sekitar hotel banyak pilihan kuliner, enak nuat jalan-jalan malam. petugasnya juga ramah sekali.  securitynya sampe dibantu nyariin penyewaan sepeda motor",1,lokasi strategis tugu stasiun hotel pilih kuliner enak nuat jalanjalan malam tugas ramah securitynya sampe bantu nyariin sewa sepeda motor
Nisa,4,3 tahun lalu di,"Pelayanannya oke, kamar bersih, lengkap, breakfast standar. Semoga kedepan lebih baik lagi ðð» â¦",1,layan oke kamar bersih lengkap breakfast standar moga depan  
Resdianta Aditya,4,6 tahun lalu di,"Parkir mobil ada walaupun tidak luas, kamar dan toilet bersih. Cocok untuk traveler karena low budget & deket dengan tugu jogja sehingga gampang mencari makan.",1,parkir mobil luas kamar toilet bersih cocok traveler low budget deket tugu jogja gampang cari makan
Endah Purwa,5,4 tahun lalu di,"Mampir di hotel ini sebentar, di lobby saja karena mengantar teman yang menginap disini.
Interiornya bagus, nyaman dan keren. Dan bisa jadi spot foto. Lokasi dekat ke stasiun, Tugu putih dan ke Malioboro.",1,mampir hotel sebentar lobby antar teman inap interior bagus nyaman keren spot foto lokasi stasiun tugu putih malioboro
Zacky M,5,5 tahun lalu di,Hotel yang paling terbaik menurut saya karena pengalaman menginap hotel pertama kali di hotel se nyaman ini sangat membuat bahagia dan tidak ada rasa trauma mulai dari kamar mandi yang sempurna dengan desain nya dan setting air hangat dan dingin pokok nya sempurna lah hotel yang satu ini,1,hotel baik alam inap hotel kali hotel nyaman bahagia trauma kamar mandi sempurna desain nya setting air hangat dingin pokok nya sempurna hotel
Aryani Pujiandini,4,setahun lalu di,Hotel di tengah kota dekat dgn Tugu Jogja sbg ikon kota ....strategis klu cmn buat cari dinner dan breakfast di sekitar,1,hotel kota dgn tugu jogja sbg ikon kota strategis klu cmn cari dinner breakfast
BDL Tech,4,5 tahun lalu di,"Pelayanan cepat dan sangat baik
Check-in/out mudah
Ruangan kamar/ kamar mandi bersih â¦",1,layan cepat checkinout mudah ruang kamar kamar mandi bersih 
Kurnia Pram,3,2 tahun lalu di,Meski kamarnya gak terlalu lebar tapi menu sarapan lumayan enak ! Harga kamar kompetitif,-1,kamar gak lebar menu sarap lumayan enak harga kamar kompetitif
Ika Maryana Retnosari,5,4 tahun lalu di,"Hotel nya bersih enak banget buat yg ber budget pas-pas an seperti saya,dapat air mineral 2 botol 600 cc, bisa di refill dg air dispenser,, view nya jugakk cantik. Next kalo ke jogja bisa dipastikan nginep disini lagiðð â¦",1,hotel nya bersih enak banget yg ber budget paspas an sayadapat air mineral 2 botol 600 cc refill dg air dispenser view nya jugakk cantik next kalo jogja nginep lagi 
Idha Setyorini,5,3 tahun lalu di,Hotel dgn harga ringan di kantong yg luar biasa pelayanan dan fasilitasnya.  Receptionist and security sigap 24 jam. Terima kasih,1,hotel dgn harga ringan kantong yg layan fasilitas receptionist and security sigap 24 jam terima kasih
Haryo Nugroho,5,4 tahun lalu di,"Keren, harga sesuai kualitasnya, tidak ada poin minus. Jika mampir ke Yogyakarta, akan saya sempatkan untuk menginap di sini lagi. Overall 9,7/10.",1,keren harga sesuai kualitas poin minus mampir yogyakarta sempat inap overall 9710
Stephani Pechler,4,5 tahun lalu di,"Resepsionisnya ramah, tempatnya bersih, cuma itinary kamar mandinya kurang lengkap. Cukup nyaman buat kamu yg cari budget hotel",1,resepsionis ramah tempat bersih itinary kamar mandi lengkap nyaman yg cari budget hotel
Nathalia P,3,4 tahun lalu di,"Hotel yg nyaman dengan harga terjangkau. Kamar luas, kasur nyaman dan bantal empuk. Lokasi strategis. Dekat pasar tradisional, gereja Katolik, Tugu Yogya dan stasiun Tugu.",-1,hotel yg nyaman harga jangkau kamar luas kasur nyaman bantal empuk lokasi strategis pasar tradisional gereja katolik tugu yogya stasiun tugu
April Putdiati,4,6 tahun lalu di,"Hotel bersih kamar luas,tempat tdr luas cuma kasurnya kurang enak , lokasi strategis , namun syg breakfastnya kurang enak nasi kuning dan bau,omlet di batasai perorang 1 ,",1,hotel bersih kamar luastempat tdr luas kasur enak lokasi strategis syg breakfastnya enak nasi kuning bauomlet batasai orang 1
ALDO A,5,4 tahun lalu di,"Lokasi Hotel Strategis, dekat dengan Jalan Malioboro dan Stasiun Tugu Yogyakarta. Kamar yang nyaman, ac dingin, fasilitas lengkap, staff hotel ramah dan membantu. Pengalaman yang menyenangkan bisa menginap di Hotel ini.",1,lokasi hotel strategis jalan malioboro stasiun tugu yogyakarta kamar nyaman ac dingin fasilitas lengkap staff hotel ramah bantu alam senang inap hotel
Yu Mon G,5,5 tahun lalu di,"Hotel enak, bersih, nyaman, dan aman .... dekat dengan tugu jogja ... ke malioboro masi bisa jalan kaki loh... rate bersahabat ... di depannya ada angkringan sampe tengah malam... dan enak jg... terjamin kalau nginap disini... oh ya ga usa â¦",1,hotel enak bersih nyaman aman tugu jogja malioboro mas jalan kaki loh rate sahabat depan angkring sampe malam enak jg jamin nginap oh ya ga usa 
Pramudya Aditama Vidyabrata,3,6 tahun lalu di,"Kamar hotelnya cukup murah tetapi kondisi kasurnya sudah kurang layak buat menginap lama perlu adanya pembaharuan oleh manajemen, plusnya adalah dekat dengan beberapa kuliner ...",-1,kamar hotel murah kondisi kasur layak inap baharu manajemen plus kuliner
yudi setiawan,3,6 tahun lalu di,hotel bernuansa modern dengan harga yg terjangkau dan lokasi amat sangat strategis di dekat tugu yogyakarta yg merupakan salah satu destinasi utama foto di kota yogyakarta.kekurangan hotel ini akses jalan di depannya sangat macet sekali â¦,-1,hotel nuansa modern harga yg jangkau lokasi strategis tugu yogyakarta yg salah destinasi utama foto kota yogyakartakekurangan hotel akses jalan depan macet 
Intan Devy,4,5 tahun lalu di,Bersih. Pelayanan front liner nya ramah. Namun untuk kerapian dan keindahan lorong kamar masih kurang. Lorong pada lantai 3 gelap. Ac pun dingin nya sangat lama dan tidak berasa dingin,1,bersih layan front liner nya ramah rapi indah lorong kamar lorong lantai 3 gelap ac dingin nya asa dingin
Yuda Karingga,3,4 tahun lalu di,"Hotel bintang 2 dengan harga yg sangat terjangkau. Lokasi strategis dekat dengan Tugu Jogja. Kamar sangat bersih,layanan OK. Makanan lumayan lah u/ hotel bintang 2.",-1,hotel bintang 2 harga yg jangkau lokasi strategis tugu jogja kamar bersihlayanan ok makan lumayan u hotel bintang 2
Nova Samosir,3,5 tahun lalu di,"Harganya lumayan, pelayanannya juga lumayan baik.. dekat dengan tugu jogjakarta.. suasananya juga nyaman.. tapi ya luas kamar standar lah.. dan fasilitas dalam satu kamar jg standar.. karna sudah pernah dapat hotel yang harganya hampir sama â¦",-1,harga lumayan layan lumayan tugu jogjakarta suasana nyaman ya luas kamar standar fasilitas kamar jg standar karna hotel harga 
Yoki Yoki (A-N-T),4,7 tahun lalu di,"Lumayan hotelnya hanya tempat tidur gak wangi beda ma disemarang, dekat tugu dan kalau ke malioboro cukup jauh apalagi keraton, kalau yang Semarang ada sabun dan tempatnya disini enggak ada bisa dilihat difotonya",1,lumayan hotel tidur gak wangi beda ma disemarang tugu malioboro keraton semarang sabun tempat foto
Rahmah M,5,setahun lalu di,"Hotel nyaman, fasilitas cukup baik, kamar bersih, cukup menyenangkan menginap disini",1,hotel nyaman fasilitas kamar bersih senang inap
Karina,1,2 tahun lalu di,"jam 22:50 tapi ributnya bukan main, dinding kamar sangat tipis sehingga mengganggu tamu kamar sebelahnya:â",-1,jam 2250 ribut main dinding kamar tipis ganggu tamu kamar belah
thia,5,2 tahun lalu di,"Hotelnya bagus, aku kesini waktu study tour seneng banget. Kamar mandinya bersih. Suasana hotel waktu pagi sejuk+makanan di hotelnya enak.",1,hotel bagus kesini study tour neng banget kamar mandi bersih suasana hotel pagi sejukmakanan hotel enak
Agus Ganda Sari,5,2 tahun lalu di,Jika ke yogya ingin hotel yg murah tapi bukan murahan saya rekomendasikan temen2 hrs menginap dihotel ini.. selain lokasi strategid dipusat kota cuma 20 Meter diutara tugu yogga yg terkenal.. dan malam harinya bisa menikmati aneka kulineran Angkringan yogya..,1,yogya hotel yg murah murah rekomendasi temen2 hrs inap hotel lokasi strategid pusat kota 20 meter utara tugu yogga yg kenal malam hari nikmat aneka kuliner angkring yogya
Isti Na,3,4 tahun lalu di,"Untuk kamar nya lumayan, staf nya ramah dan sigap bgt. Bawain koper sampai ke kamar tanpa dimintain tlg. Tapi untuk bfast nya kurang bgt. Karna diantar ke kamar",-1,kamar nya lumayan staf nya ramah sigap bgt bawain koper kamar dimintain tlg bfast nya bgt karna antar kamar
Fadlhy Fadillah Ghiffary,5,5 tahun lalu di,"Kamar hotelnya cukup nyaman untuk beristirahat,ac nya dingin saya kedinginan waktu bangun tempat,air nya bikin saya melepuh,tapi overall everything is good,i love citra dream....",1,kamar hotel nyaman beristirahatac nya dingin dingin bangun tempatair nya bikin melepuhtapi overall everything is goodi love citra dream
M.Lukman Saputra,5,2 tahun lalu di,"tempatnya bagus dan saya paling suka tepat tidurnya dan ruangannya,semoga saya ada kesempatan untuk menginap di hotel citra dream Yogyakarta ini",1,tempat bagus suka tidur ruangannyasemoga sempat inap hotel citra dream yogyakarta
á´Êá´,5,2 tahun lalu di,"fasilitas ok, pelayanan nya juga ramah, wilayahnya jugaa cukup strategis sama malioboro. KEREN ðð» â¦",1,fasilitas ok layan nya ramah wilayah jugaa strategis malioboro keren  
Jepriwansa Situmeang,4,5 tahun lalu di,"Hotep yang bagus dengsn simple dekorasi tapi mewah.
Bersih dan juga ramah.
Terletak di pusat kota hanya 5 menit dari landmark nya jogja yaitu tugu monumen. Dan 10 menit ke malioboro",1,hotep bagus dengsn simple dekorasi mewah bersih ramah letak pusat kota 5 menit landmark nya jogja tugu monumen 10 menit malioboro
